epoch,loss,lr,random_baseline_loss,loss_minus_random_baseline,seconds,total_seconds
1,5.510363340377808,0.029992598405485973,5.541263545158426,-0.030900204780618168,511.7169289588928,511.7179288864136
2,5.358338832855225,0.029970400926424074,5.541263545158426,-0.18292471230320118,499.14389514923096,1011.3908250331879
3,5.265317678451538,0.029933429469046202,5.541263545158426,-0.2759458667068877,494.53458070755005,1506.6244101524353
4,5.196794271469116,0.029881720519717173,5.541263545158426,-0.3444692736893096,495.54594564437866,2002.7353570461273
5,5.207246541976929,0.02981532510892707,5.541263545158426,-0.3340170031814971,494.92165541648865,2498.2550139427185
6,5.045083284378052,0.029734308760930334,5.541263545158426,-0.496180260780374,494.79823088645935,2993.3601977825165
7,5.009145021438599,0.029638751429081213,5.541263545158426,-0.5321185237198272,495.44559931755066,3489.437797307968
8,5.164474010467529,0.029528747416929468,5.541263545158426,-0.3767895346908965,495.90268659591675,3985.907481431961
9,5.173651695251465,0.02940440528515415,5.541263545158426,-0.36761184990696094,494.8422815799713,4481.049762964249
10,5.092591047286987,0.029265847744427306,5.541263545158426,-0.4486724978714385,507.5558955669403,4988.905659198761
11,5.068356037139893,0.029113211534313385,5.541263545158426,-0.4729075080185332,496.54303073883057,5485.8116908073425
12,4.9966721534729,0.028946647288323774,5.541263545158426,-0.5445913916855254,497.07264041900635,5983.276332378387
13,4.89316201210022,0.02876631938525972,5.541263545158426,-0.6481015330582061,496.5885570049286,6480.432890892029
14,5.149757385253906,0.028572405786990298,5.541263545158426,-0.39150615990451954,494.41243505477905,6975.492326974869
15,5.002519369125366,0.02836509786282552,5.541263545158426,-0.5387441760330596,495.3445289134979,7471.158856153488
16,5.055768251419067,0.028144600200657958,5.541263545158426,-0.4854952937393584,495.53771471977234,7967.003570556641
17,4.9149088859558105,0.027911130405059163,5.541263545158426,-0.6263546592026152,491.2403326034546,8458.54490351677
18,4.917424201965332,0.027664918882530233,5.541263545158426,-0.6238393431930938,497.0461723804474,8955.940076351166
19,4.871209144592285,0.027406208614118435,5.541263545158426,-0.6700544005661406,494.22783398628235,9450.467911243439
20,4.7551047801971436,0.02713525491562422,5.541263545158426,-0.7861587649612822,494.3074607849121,9945.374369621277
21,4.822920322418213,0.026852325185635365,5.541263545158426,-0.7183432227402129,519.7073602676392,10465.645728349686
22,4.791200160980225,0.026557698641636845,5.541263545158426,-0.7500633841782012,521.3272993564606,10987.319025039673
23,4.713858127593994,0.0262516660444569,5.541263545158426,-0.8274054175644316,516.9217936992645,11504.636816978455
24,4.7595860958099365,0.02593452941132118,5.541263545158426,-0.7816774493484893,530.6660232543945,12035.910836935043
25,4.673242092132568,0.025606601717798216,5.541263545158426,-0.8680214530258574,510.7178430557251,12546.954677581787
26,4.691750764846802,0.025268206588930336,5.541263545158426,-0.849512780311624,513.7745051383972,13061.358180522919
27,4.568401575088501,0.024919677979854785,5.541263545158426,-0.9728619700699248,529.2125563621521,13590.904734134674
28,4.471322059631348,0.024561359846230355,5.541263545158426,-1.0699414855270781,555.3082954883575,14146.828026294708
29,4.420240640640259,0.024193605804794658,5.541263545158426,-1.121022904518167,523.7837960720062,14671.262820005417
30,4.4103758335113525,0.023816778784387108,5.541263545158426,-1.1308877116470732,522.5729656219482,15194.459781885147
31,4.437004089355469,0.02343125066778197,5.541263545158426,-1.104259455802957,533.8630340099335,15728.935812950134
32,4.323565483093262,0.023037401924684956,5.541263545158426,-1.217698062065164,556.6126475334167,16285.86145734787
33,4.232556343078613,0.02263562123625558,5.541263545158426,-1.3087072020798125,566.3055465221405,16852.749001026154
34,4.190439701080322,0.02222630511152574,5.541263545158426,-1.3508238440781035,551.4988815784454,17405.35388159752
35,4.2344207763671875,0.02180985749609321,5.541263545158426,-1.3068427687912383,558.5321414470673,17964.59801673889
36,4.163172960281372,0.021386689373476098,5.541263545158426,-1.3780905848770537,569.4104752540588,18534.541528701782
37,4.014739394187927,0.020957218359521718,5.541263545158426,-1.5265241509704985,556.4033842086792,19091.768963575363
38,4.061074495315552,0.02052186829027018,5.541263545158426,-1.480189049842874,560.5931367874146,19653.15911412239
39,4.02605128288269,0.02008106880367938,5.541263545158426,-1.5152122622757354,582.4359896183014,20235.96010327339
40,4.033663272857666,0.01963525491562422,5.541263545158426,-1.5076002723007598,585.8436942100525,20822.271790981293
41,4.078550815582275,0.019184866590588448,5.541263545158426,-1.4627127295761504,631.199521780014,21454.154241085052
42,3.865730404853821,0.018730348307472826,5.541263545158426,-1.675533140304605,612.5864927768707,22067.78369808197
43,3.756217122077942,0.018272148620948146,5.541263545158426,-1.785046423080484,619.0754871368408,22688.36318540573
44,3.806809902191162,0.017810719718785877,5.541263545158426,-1.7344536429672637,617.0545401573181,23306.66675376892
45,3.698692798614502,0.01734651697560347,5.541263545158426,-1.8425707465439238,620.7877054214478,23928.09140586853
46,3.856375217437744,0.016879998503464572,5.541263545158426,-1.6848883277206816,579.7312035560608,24508.9885969162
47,3.726590633392334,0.016411624699777718,5.541263545158426,-1.8146729117660918,594.7366769313812,25104.35327577591
48,3.6539406776428223,0.015941857792939707,5.541263545158426,-1.8873228675156035,599.7901334762573,25704.640357494354
49,3.6829683780670166,0.01547116138617193,5.541263545158426,-1.8582951670914092,620.4908719062805,26326.094247579575
50,3.6659682989120483,0.015000000000000005,5.541263545158426,-1.8752952462463774,609.8005661964417,26936.494822263718
51,3.5858840942382812,0.014528838613828081,5.541263545158426,-1.9553794509201445,597.6643452644348,27534.657163858414
52,3.628520965576172,0.014058142207060304,5.541263545158426,-1.912742579582254,563.9192099571228,28099.613369464874
53,3.5928105115890503,0.013588375300222288,5.541263545158426,-1.9484530335693755,558.9146027565002,28658.902957439423
54,3.6033891439437866,0.01312000149653544,5.541263545158426,-1.9378744012146392,563.2372903823853,29222.475251674652
