epoch,loss,lr,random_baseline_loss,loss_minus_random_baseline,seconds,total_seconds
1,5.512625455856323,0.029992598405485973,5.541263545158426,-0.028638089302102543,594.0152909755707,594.01629114151
2,5.432661056518555,0.029970400926424074,5.541263545158426,-0.1086024886398711,898.4508695602417,1493.090160369873
3,5.364425897598267,0.029933429469046202,5.541263545158426,-0.17683764756015918,829.0118198394775,2323.0179822444916
4,5.299607276916504,0.029881720519717173,5.541263545158426,-0.24165626824192188,522.2936887741089,2845.9576663970947
5,5.277431964874268,0.02981532510892707,5.541263545158426,-0.2638315802841582,472.7690944671631,3319.3069710731506
6,5.082646369934082,0.029734308760930334,5.541263545158426,-0.45861717522434375,474.73886489868164,3794.6712715625763
7,5.051780939102173,0.029638751429081213,5.541263545158426,-0.48948260605625293,474.03999423980713,4269.272265911102
8,5.031599044799805,0.029528747416929468,5.541263545158426,-0.5096645003586211,475.38843846321106,4745.229126691818
9,4.9362523555755615,0.02940440528515415,5.541263545158426,-0.6050111895828643,472.97601795196533,5218.766498327255
10,4.859477758407593,0.029265847744427306,5.541263545158426,-0.681785786750833,473.4489598274231,5692.776926040649
11,4.737503528594971,0.029113211534313385,5.541263545158426,-0.8037600165634551,474.0860662460327,6167.435252428055
12,4.877269268035889,0.028946647288323774,5.541263545158426,-0.6639942771225371,473.49870014190674,6641.504807710648
13,4.724315881729126,0.02876631938525972,5.541263545158426,-0.8169476634292998,472.4077024459839,7114.205510854721
14,4.609281301498413,0.028572405786990298,5.541263545158426,-0.9319822436600127,474.37154030799866,7589.132431268692
15,4.588869571685791,0.02836509786282552,5.541263545158426,-0.9523939734726348,472.1807267665863,8061.869587898254
16,4.426098108291626,0.028144600200657958,5.541263545158426,-1.1151654368667998,476.12140417099,8538.56944990158
17,4.4348132610321045,0.027911130405059163,5.541263545158426,-1.1064502841263213,473.4141426086426,9012.566529989243
18,4.494338750839233,0.027664918882530233,5.541263545158426,-1.0469247943191924,473.40446853637695,9486.377995729446
19,4.30875301361084,0.027406208614118435,5.541263545158426,-1.232510531547586,474.87284779548645,9961.6518368721
20,4.267592668533325,0.02713525491562422,5.541263545158426,-1.2736708766251006,471.8621199131012,10434.099981307983
21,4.232846260070801,0.026852325185635365,5.541263545158426,-1.308417285087625,473.6803843975067,10908.356736421585
22,4.075561761856079,0.026557698641636845,5.541263545158426,-1.4657017833023467,472.1349148750305,11381.082651376724
23,4.118623971939087,0.0262516660444569,5.541263545158426,-1.4226395732193389,473.28462958335876,11855.017700910568
24,3.9142390489578247,0.02593452941132118,5.541263545158426,-1.627024496200601,473.5143885612488,12328.85349369049
25,3.7007439136505127,0.025606601717798216,5.541263545158426,-1.840519631507913,473.35441303253174,12802.828296661377
26,3.792559504508972,0.025268206588930336,5.541263545158426,-1.7487040406494536,471.8176691532135,13275.322351932526
27,3.7402020692825317,0.024919677979854785,5.541263545158426,-1.801061475875894,472.0142915248871,13747.70164346695
