epoch,loss,lr,random_baseline_loss,loss_minus_random_baseline,seconds,total_seconds
1,5.45392370223999,0.029992598405485973,5.541263545158426,-0.08733984291843555,464.1301612854004,464.1311614513397
2,5.451311349868774,0.029970400926424074,5.541263545158426,-0.08995219528965137,466.8501148223877,931.5212740898132
3,5.393359184265137,0.029933429469046202,5.541263545158426,-0.14790436089328907,459.1416003704071,1391.499416589737
4,5.392419338226318,0.029881720519717173,5.541263545158426,-0.14884420693210743,461.5600769519806,1853.693919658661
5,5.3271496295928955,0.02981532510892707,5.541263545158426,-0.21411391556553028,460.23327350616455,2314.5595648288727
6,5.097825050354004,0.029734308760930334,5.541263545158426,-0.4434384948044219,462.5733845233917,2777.7813563346863
7,5.010745286941528,0.029638751429081213,5.541263545158426,-0.5305182582168975,458.84569096565247,3237.4644660949707
8,4.996283292770386,0.029528747416929468,5.541263545158426,-0.54498025238804,461.6345407962799,3699.703366994858
9,4.892988920211792,0.02940440528515415,5.541263545158426,-0.6482746249466338,459.33864760398865,4159.815453290939
10,4.7794153690338135,0.029265847744427306,5.541263545158426,-0.7618481761246123,463.4602093696594,4623.875663518906
11,4.63887095451355,0.029113211534313385,5.541263545158426,-0.902392590644876,460.6566801071167,5085.199336528778
12,4.708292007446289,0.028946647288323774,5.541263545158426,-0.8329715377121367,471.5272753238678,5557.314609289169
13,4.526793003082275,0.02876631938525972,5.541263545158426,-1.0144705420761504,460.2671465873718,6017.917763710022
14,4.634235620498657,0.028572405786990298,5.541263545158426,-0.9070279246597686,472.10982275009155,6490.644584417343
15,4.508991003036499,0.02836509786282552,5.541263545158426,-1.0322725421219268,461.3150701522827,6952.280651807785
16,4.525673151016235,0.028144600200657958,5.541263545158426,-1.0155903941421904,466.70668745040894,7419.595337629318
17,4.4805872440338135,0.027911130405059163,5.541263545158426,-1.0606763011246123,464.5130639076233,7884.564918518066
18,4.356765985488892,0.027664918882530233,5.541263545158426,-1.1844975596695342,460.2046525478363,8345.358947992325
19,4.254271745681763,0.027406208614118435,5.541263545158426,-1.286991799476663,462.29774475097656,8808.312072992325
20,4.277009010314941,0.02713525491562422,5.541263545158426,-1.2642545348434844,460.928418636322,9269.862744092941
21,4.134927988052368,0.026852325185635365,5.541263545158426,-1.4063355571060576,460.6417362689972,9730.888475179672
22,4.095897912979126,0.026557698641636845,5.541263545158426,-1.4453656321792998,463.58885073661804,10195.062323093414
23,4.004230976104736,0.0262516660444569,5.541263545158426,-1.5370325690536895,450.40303587913513,10646.088356733322
24,4.118524789810181,0.02593452941132118,5.541263545158426,-1.4227387553482451,446.4451529979706,11093.123507976532
25,3.822769045829773,0.025606601717798216,5.541263545158426,-1.7184944993286528,446.3432865142822,11539.790708065033
26,3.8811795711517334,0.025268206588930336,5.541263545158426,-1.6600839740066924,448.62347507476807,11989.00819683075
27,3.7993154525756836,0.024919677979854785,5.541263545158426,-1.7419480925827422,447.11396193504333,12436.450155735016
28,3.5951781272888184,0.024561359846230355,5.541263545158426,-1.9460854178696074,444.64338207244873,12881.734537363052
29,3.60830819606781,0.024193605804794658,5.541263545158426,-1.9329553490906157,444.41904640197754,13326.82057595253
30,3.4483063220977783,0.023816778784387108,5.541263545158426,-2.0929572230606475,445.1779274940491,13772.305498600006
31,3.565935492515564,0.02343125066778197,5.541263545158426,-1.9753280526428618,447.0691885948181,14219.956428527832
32,3.4917104244232178,0.023037401924684956,5.541263545158426,-2.049553120735208,445.3992838859558,14665.703709125519
33,3.290688991546631,0.02263562123625558,5.541263545158426,-2.250574553611795,447.19666624069214,15113.306372880936
34,3.290397524833679,0.02222630511152574,5.541263545158426,-2.2508660203247466,446.4076581001282,15560.293028116226
35,3.334665298461914,0.02180985749609321,5.541263545158426,-2.2065982466965117,446.83685302734375,16007.74958896637
36,3.1659756898880005,0.021386689373476098,5.541263545158426,-2.3752878552704253,447.0063271522522,16455.085572481155
37,3.1930034160614014,0.020957218359521718,5.541263545158426,-2.3482601290970244,448.11697363853455,16903.785541296005
38,2.9869675636291504,0.02052186829027018,5.541263545158426,-2.5542959815292754,445.94597339630127,17350.031514406204
39,3.003681182861328,0.02008106880367938,5.541263545158426,-2.5375823622970977,444.0315172672272,17794.695027589798
40,3.006024956703186,0.01963525491562422,5.541263545158426,-2.5352385884552397,446.5368733406067,18241.57489848137
41,2.8526960611343384,0.019184866590588448,5.541263545158426,-2.6885674840240874,444.9406876564026,18686.871583223343
42,2.935687780380249,0.018730348307472826,5.541263545158426,-2.6055757647781768,445.899249792099,19133.358830451965
43,2.945257544517517,0.018272148620948146,5.541263545158426,-2.5960060006409087,446.3327467441559,19580.038574695587
44,2.7309865951538086,0.017810719718785877,5.541263545158426,-2.810276950004617,446.6723122596741,20027.028884649277
45,2.8452619314193726,0.01734651697560347,5.541263545158426,-2.6960016137390532,446.7164556980133,20474.332337856293
