epoch,loss,lr,random_baseline_loss,loss_minus_random_baseline,seconds,total_seconds
1,5.519109010696411,0.029992598405485973,5.541263545158426,-0.022154534462014652,491.90436244010925,491.90536189079285
2,5.418311834335327,0.029970400926424074,5.541263545158426,-0.12295171082309864,482.80725717544556,975.3839364051819
3,5.2508087158203125,0.029933429469046202,5.541263545158426,-0.2904548293381133,482.74646186828613,1458.6863987445831
4,5.225381851196289,0.029881720519717173,5.541263545158426,-0.3158816939621367,483.683456659317,1942.9507603645325
5,5.210492372512817,0.02981532510892707,5.541263545158426,-0.3307711726456084,482.1707375049591,2425.68688416481
6,5.098586082458496,0.029734308760930334,5.541263545158426,-0.4426774626999297,482.17438435554504,2908.4262647628784
7,5.126913785934448,0.029638751429081213,5.541263545158426,-0.41434975922397754,483.31087613105774,3392.292140722275
8,5.087983846664429,0.029528747416929468,5.541263545158426,-0.4532796984939971,481.85638523101807,3874.4579350948334
9,5.072688341140747,0.02940440528515415,5.541263545158426,-0.4685752040176787,482.16270446777344,4357.173639535904
10,5.00051736831665,0.029265847744427306,5.541263545158426,-0.5407461768417754,480.5406594276428,4838.348728895187
11,4.957131385803223,0.029113211534313385,5.541263545158426,-0.5841321593552031,483.1962640285492,5322.110365390778
12,4.968507528305054,0.028946647288323774,5.541263545158426,-0.5727560168533721,481.0443675518036,5803.707925796509
13,4.98366904258728,0.02876631938525972,5.541263545158426,-0.5575945025711455,483.2649862766266,6287.268912553787
14,4.961853981018066,0.028572405786990298,5.541263545158426,-0.5794095641403594,482.36281156539917,6769.934148311615
15,4.846761226654053,0.02836509786282552,5.541263545158426,-0.694502318504373,481.1679275035858,7251.434074640274
16,4.73351263999939,0.028144600200657958,5.541263545158426,-0.8077509051590361,482.6071569919586,7734.596232891083
17,4.807915449142456,0.027911130405059163,5.541263545158426,-0.7333480960159697,480.5339412689209,8215.707114934921
18,4.711469888687134,0.027664918882530233,5.541263545158426,-0.829793656471292,480.75716972351074,8696.784289836884
19,4.720289468765259,0.027406208614118435,5.541263545158426,-0.820974076393167,480.6868712902069,9178.04711675644
20,4.812177658081055,0.02713525491562422,5.541263545158426,-0.7290858870773711,482.2964701652527,9660.662592411041
21,4.627976655960083,0.026852325185635365,5.541263545158426,-0.9132868891983428,481.4169852733612,10142.37450838089
22,4.587752819061279,0.026557698641636845,5.541263545158426,-0.9535107260971465,479.7946050167084,10622.735174417496
23,4.506155490875244,0.0262516660444569,5.541263545158426,-1.0351080542831816,481.7771439552307,11105.063027143478
24,4.5051233768463135,0.02593452941132118,5.541263545158426,-1.0361401683121123,484.45641326904297,11590.069878578186
25,4.5056681632995605,0.025606601717798216,5.541263545158426,-1.0355953818588652,483.0113866329193,12073.676666021347
26,4.553673028945923,0.025268206588930336,5.541263545158426,-0.9875905162125029,481.8739666938782,12555.874636411667
27,4.531355381011963,0.024919677979854785,5.541263545158426,-1.009908164146463,484.2186760902405,13040.389312028885
28,4.516081809997559,0.024561359846230355,5.541263545158426,-1.0251817351608672,482.3522415161133,13523.095485687256
29,4.3797173500061035,0.024193605804794658,5.541263545158426,-1.1615461951523223,479.91742992401123,14003.398253202438
30,4.516756296157837,0.023816778784387108,5.541263545158426,-1.0245072490005889,486.1900796890259,14490.156339645386
31,4.324137449264526,0.02343125066778197,5.541263545158426,-1.2171260958938994,480.6835868358612,14971.158280849457
32,4.411422252655029,0.023037401924684956,5.541263545158426,-1.1298412925033965,481.2953097820282,15453.002031564713
33,4.188939332962036,0.02263562123625558,5.541263545158426,-1.3523242121963897,481.8845839500427,15935.18862080574
34,4.330568790435791,0.02222630511152574,5.541263545158426,-1.2106947547226348,482.4683051109314,16418.218356132507
35,4.204681396484375,0.02180985749609321,5.541263545158426,-1.3365821486740508,482.39026713371277,16900.925024986267
36,4.184487581253052,0.021386689373476098,5.541263545158426,-1.356775963905374,482.0030212402344,17383.22304582596
37,4.19467306137085,0.020957218359521718,5.541263545158426,-1.3465904837875762,481.8263590335846,17865.625036001205
38,4.252815008163452,0.02052186829027018,5.541263545158426,-1.2884485369949736,482.7924439907074,18348.803485393524
39,4.3154942989349365,0.02008106880367938,5.541263545158426,-1.2257692462234893,481.958012342453,18831.057504415512
40,4.149897575378418,0.01963525491562422,5.541263545158426,-1.3913659697800078,481.3358578681946,19312.705767393112
41,4.05101478099823,0.019184866590588448,5.541263545158426,-1.4902487641601958,482.03470611572266,19795.320479393005
42,4.15313720703125,0.018730348307472826,5.541263545158426,-1.3881263381271758,483.0665671825409,20278.94246315956
43,3.9373384714126587,0.018272148620948146,5.541263545158426,-1.603925073745767,482.8545432090759,20762.182010650635
44,4.078272581100464,0.017810719718785877,5.541263545158426,-1.462990964057962,553.4526126384735,21316.181074380875
45,3.958459973335266,0.01734651697560347,5.541263545158426,-1.5828035718231597,495.0146367549896,21811.530715465546
46,3.954412817955017,0.016879998503464572,5.541263545158426,-1.5868507272034087,504.18519258499146,22316.01391196251
47,3.856984496116638,0.016411624699777718,5.541263545158426,-1.6842790490417876,494.3560037612915,22810.681915283203
48,3.8398438692092896,0.015941857792939707,5.541263545158426,-1.7014196759491362,488.8642773628235,23300.12219762802
49,4.014982461929321,0.01547116138617193,5.541263545158426,-1.5262810832291045,486.7030565738678,23787.474259376526
50,3.7405383586883545,0.015000000000000005,5.541263545158426,-1.8007251864700713,491.04062366485596,24278.814890146255
51,3.7339370250701904,0.014528838613828081,5.541263545158426,-1.8073265200882354,489.9711585044861,24769.495054006577
52,3.6826794147491455,0.014058142207060304,5.541263545158426,-1.8585841304092803,489.6552515029907,25259.740312576294
53,3.664897322654724,0.013588375300222288,5.541263545158426,-1.8763662225037017,491.0231969356537,25751.393468379974
54,3.555322051048279,0.01312000149653544,5.541263545158426,-1.985941494110147,490.6914348602295,26242.737906217575
55,3.5353288650512695,0.012653483024396539,5.541263545158426,-2.0059346801071563,490.66500997543335,26733.983921051025
56,3.5820199251174927,0.012189280281214132,5.541263545158426,-1.959243620040933,489.71170234680176,27224.346558332443
57,3.4009974002838135,0.011727851379051867,5.541263545158426,-2.1402661448746123,490.3349676132202,27714.983487844467
58,3.4992458820343018,0.011269651692527178,5.541263545158426,-2.042017663124124,492.60272240638733,28208.179215669632
59,3.505185127258301,0.010815133409411563,5.541263545158426,-2.036078417900125,490.2057123184204,28698.685915231705
60,3.4544554948806763,0.010364745084375794,5.541263545158426,-2.0868080502777495,492.29916429519653,29191.314039230347
61,3.4307743310928345,0.00991893119632063,5.541263545158426,-2.1104892140655913,492.3983573913574,29684.039354801178
62,3.2647736072540283,0.009478131709729836,5.541263545158426,-2.2764899379043975,490.7464084625244,30175.107104301453
63,3.554108142852783,0.00904278164047829,5.541263545158426,-1.9871554023056426,491.9586594104767,30667.648767709732
64,3.29651939868927,0.00861331062652391,5.541263545158426,-2.2447441464691558,489.51997113227844,31157.466745376587
65,3.3080148696899414,0.0081901425039068,5.541263545158426,-2.2332486754684844,490.50120782852173,31648.267954349518
