epoch,loss,lr,random_baseline_loss,loss_minus_random_baseline,seconds,total_seconds
1,5.499317407608032,0.029992598405485973,5.541263545158426,-0.04194613755039356,483.09356474876404,483.0945646762848
2,5.4831061363220215,0.029970400926424074,5.541263545158426,-0.0581574088364043,477.0013725757599,960.6297688484192
3,5.39917516708374,0.029933429469046202,5.541263545158426,-0.14208837807468555,477.8844757080078,1439.0962445735931
4,5.328288316726685,0.029881720519717173,5.541263545158426,-0.21297522843174121,475.7328152656555,1915.4488644599915
5,5.215019941329956,0.02981532510892707,5.541263545158426,-0.32624360382846973,476.9008433818817,2392.93070435524
6,5.054042100906372,0.029734308760930334,5.541263545158426,-0.4872214442520537,474.87682342529297,2868.38752412796
7,4.961717128753662,0.029638751429081213,5.541263545158426,-0.5795464164047637,474.2351231575012,3343.23264336586
8,5.014829397201538,0.029528747416929468,5.541263545158426,-0.5264341479568877,476.79883766174316,3820.591192007065
9,4.909755706787109,0.02940440528515415,5.541263545158426,-0.6315078383713164,474.11400079727173,4295.104189634323
10,4.696796417236328,0.029265847744427306,5.541263545158426,-0.8444671279220977,475.09536361694336,4770.752553939819
11,4.748074054718018,0.029113211534313385,5.541263545158426,-0.7931894904404082,473.64925479888916,5244.971808671951
12,4.723088264465332,0.028946647288323774,5.541263545158426,-0.8181752806930938,473.78897070884705,5719.05277967453
13,4.664124011993408,0.02876631938525972,5.541263545158426,-0.8771395331650176,474.113272190094,6193.475051641464
14,4.54045844078064,0.028572405786990298,5.541263545158426,-1.0008051043777861,474.8917484283447,6668.937800645828
15,4.583843946456909,0.02836509786282552,5.541263545158426,-0.9574195987015166,473.58517599105835,7143.119977235794
16,4.396894216537476,0.028144600200657958,5.541263545158426,-1.1443693286209502,473.54281187057495,7616.979789972305
17,4.306214332580566,0.027911130405059163,5.541263545158426,-1.2350492125778594,474.3914403915405,8091.925230979919
18,4.308191299438477,0.027664918882530233,5.541263545158426,-1.2330722457199492,473.03775930404663,8565.560991764069
19,4.262892961502075,0.027406208614118435,5.541263545158426,-1.2783705836563506,474.8613851070404,9040.774386405945
20,4.10831356048584,0.02713525491562422,5.541263545158426,-1.432949984672586,474.52585649490356,9515.938126802444
21,4.101744771003723,0.026852325185635365,5.541263545158426,-1.4395187741547026,475.90665435791016,9992.42578125
22,4.271684885025024,0.026557698641636845,5.541263545158426,-1.2695786601334014,475.208354473114,10468.228136062622
23,4.025141716003418,0.0262516660444569,5.541263545158426,-1.5161218291550078,474.6670660972595,10943.25119972229
24,3.9073474407196045,0.02593452941132118,5.541263545158426,-1.6339161044388213,477.34494853019714,11421.198084115982
25,4.0381410121917725,0.025606601717798216,5.541263545158426,-1.5031225329666533,475.3184950351715,11897.075332641602
26,3.8623149394989014,0.025268206588930336,5.541263545158426,-1.6789486056595244,474.932510137558,12372.336839437485
27,3.866861581802368,0.024919677979854785,5.541263545158426,-1.6744019633560576,474.3105444908142,12847.227380752563
28,3.8821566104888916,0.024561359846230355,5.541263545158426,-1.6591069346695342,475.7263388633728,13323.309716939926
29,3.7195476293563843,0.024193605804794658,5.541263545158426,-1.8217159158020415,475.87695956230164,13799.501675367355
30,3.679899573326111,0.023816778784387108,5.541263545158426,-1.861363971832315,474.8629524707794,14274.944625616074
31,3.7567014694213867,0.02343125066778197,5.541263545158426,-1.784562075737039,474.6846077442169,14750.191229581833
