epoch,loss,lr,random_baseline_loss,loss_minus_random_baseline,seconds,total_seconds
1,5.489543914794922,0.029992598405485973,5.541263545158426,-0.05171963036350391,510.0089247226715,510.00992465019226
2,5.454324245452881,0.029970400926424074,5.541263545158426,-0.08693929970554493,497.97709131240845,1008.5200164318085
3,5.391437768936157,0.029933429469046202,5.541263545158426,-0.14982577622226856,495.5699727535248,1504.65198969841
4,5.3292505741119385,0.029881720519717173,5.541263545158426,-0.2120129710464873,495.4502594470978,2000.710251569748
5,5.21166205406189,0.02981532510892707,5.541263545158426,-0.32960149109653614,497.6279287338257,2498.9181818962097
6,5.208987474441528,0.029734308760930334,5.541263545158426,-0.33227607071689746,495.62661600112915,2995.185798883438
7,5.078594446182251,0.029638751429081213,5.541263545158426,-0.4626690989761748,493.9720187187195,3489.7128179073334
8,4.9868505001068115,0.029528747416929468,5.541263545158426,-0.5544130450516143,495.04456877708435,3985.3663840293884
9,4.9969801902771,0.02940440528515415,5.541263545158426,-0.5442833548813262,496.1420433521271,4482.071426153183
10,4.719278812408447,0.029265847744427306,5.541263545158426,-0.8219847327499785,494.4425253868103,4976.823877811432
11,4.807965278625488,0.029113211534313385,5.541263545158426,-0.7332982665329375,494.9172134399414,5472.339091300964
12,4.719807386398315,0.028946647288323774,5.541263545158426,-0.8214561587601104,493.2787263393402,5965.9388155937195
13,4.8225257396698,0.02876631938525972,5.541263545158426,-0.718737805488626,494.8759009838104,6461.137713670731
14,4.6825103759765625,0.028572405786990298,5.541263545158426,-0.8587531691818633,496.04929637908936,6957.489008665085
15,4.565932989120483,0.02836509786282552,5.541263545158426,-0.9753305560379424,493.8663058280945,7452.019311904907
16,4.531923532485962,0.028144600200657958,5.541263545158426,-1.0093400126724639,495.5793387889862,7948.181648015976
17,4.545577764511108,0.027911130405059163,5.541263545158426,-0.9956857806473174,494.18603682518005,8442.966436624527
18,4.506808042526245,0.027664918882530233,5.541263545158426,-1.0344555026321807,494.8559408187866,8938.238375425339
19,4.469741582870483,0.027406208614118435,5.541263545158426,-1.0715219622879424,494.93052864074707,9433.839900970459
20,4.343981504440308,0.02713525491562422,5.541263545158426,-1.1972820407181182,494.7855944633484,9929.239492416382
21,4.387582778930664,0.026852325185635365,5.541263545158426,-1.1536807662277617,496.46505522727966,10426.40254497528
22,4.396762371063232,0.026557698641636845,5.541263545158426,-1.1445011740951934,495.92378520965576,10922.62932920456
23,4.348649501800537,0.0262516660444569,5.541263545158426,-1.1926140433578887,494.1287591457367,11417.081085205078
24,4.389651775360107,0.02593452941132118,5.541263545158426,-1.1516117697983184,494.36901116371155,11911.791092634201
25,4.286325693130493,0.025606601717798216,5.541263545158426,-1.2549378520279326,493.23569345474243,12405.345782518387
26,4.199357271194458,0.025268206588930336,5.541263545158426,-1.3419062739639678,494.12584590911865,12900.067387580872
27,4.096856951713562,0.024919677979854785,5.541263545158426,-1.4444065934448638,492.80137753486633,13393.482762098312
28,3.992845296859741,0.024561359846230355,5.541263545158426,-1.5484182482986846,495.91682410240173,13889.990582466125
29,4.092851758003235,0.024193605804794658,5.541263545158426,-1.448411787155191,496.56800365448,14387.140583276749
