epoch,loss,lr,random_baseline_loss,loss_minus_random_baseline,seconds,total_seconds
1,5.5088605880737305,0.029992598405485973,5.541263545158426,-0.032402957084695316,502.0513150691986,502.0523145198822
2,5.406377792358398,0.029970400926424074,5.541263545158426,-0.13488575280002735,484.8216071128845,987.4323599338531
3,5.332125663757324,0.029933429469046202,5.541263545158426,-0.20913788140110157,477.7846155166626,1465.7692205905914
4,5.272147178649902,0.029881720519717173,5.541263545158426,-0.26911636650852344,479.1205401420593,1945.450698375702
5,5.159913539886475,0.02981532510892707,5.541263545158426,-0.3813500052719512,480.66700434684753,2426.6697018146515
6,5.0354955196380615,0.029734308760930334,5.541263545158426,-0.5057680255203643,477.21610498428345,2904.446808576584
7,4.987703323364258,0.029638751429081213,5.541263545158426,-0.553560221794168,477.3601677417755,3382.3629772663116
8,4.951514482498169,0.029528747416929468,5.541263545158426,-0.5897490626602568,477.3884563446045,3860.3055493831635
9,4.896747827529907,0.02940440528515415,5.541263545158426,-0.6445157176285186,478.90666580200195,4339.763686180115
10,4.818110466003418,0.029265847744427306,5.541263545158426,-0.7231530791550078,477.77432656288147,4818.103012084961
11,4.856537103652954,0.029113211534313385,5.541263545158426,-0.6847264415054717,481.21517157554626,5300.164334774017
12,4.767869710922241,0.028946647288323774,5.541263545158426,-0.7733938342361846,483.65190505981445,5784.157573699951
13,4.625795364379883,0.02876631938525972,5.541263545158426,-0.915468180778543,479.05097365379333,6263.792887210846
14,4.597019195556641,0.028572405786990298,5.541263545158426,-0.9442443496017852,476.0780441761017,6740.476275920868
15,4.511939287185669,0.02836509786282552,5.541263545158426,-1.0293242579727568,477.8161928653717,7218.850470781326
16,4.470057010650635,0.028144600200657958,5.541263545158426,-1.071206534507791,477.3559513092041,7696.773757457733
17,4.500937461853027,0.027911130405059163,5.541263545158426,-1.0403260833053984,480.5028922557831,8177.86758518219
18,4.403788805007935,0.027664918882530233,5.541263545158426,-1.1374747401504912,476.6208007335663,8654.77238702774
19,4.386119365692139,0.027406208614118435,5.541263545158426,-1.1551441794662871,479.53231263160706,9134.888636827469
20,4.335005521774292,0.02713525491562422,5.541263545158426,-1.2062580233841338,479.45191049575806,9614.956942081451
21,4.35614800453186,0.026852325185635365,5.541263545158426,-1.1851155406265654,479.2701790332794,10094.831552505493
22,4.167769193649292,0.026557698641636845,5.541263545158426,-1.3734943515091338,479.9881308078766,10575.155680418015
23,4.254822492599487,0.0262516660444569,5.541263545158426,-1.2864410525589385,480.2182340621948,11055.999304294586
24,4.0590105056762695,0.02593452941132118,5.541263545158426,-1.4822530394821563,477.3750886917114,11533.786787033081
25,4.088612198829651,0.025606601717798216,5.541263545158426,-1.452651346328775,480.05536913871765,12014.420870065689
26,4.222951412200928,0.025268206588930336,5.541263545158426,-1.318312132957498,478.65833163261414,12493.450197935104
27,4.029789209365845,0.024919677979854785,5.541263545158426,-1.511474335792581,479.0188019275665,12972.882993936539
28,3.962745785713196,0.024561359846230355,5.541263545158426,-1.57851775944523,478.4839782714844,13451.953368902206
29,3.7703789472579956,0.024193605804794658,5.541263545158426,-1.7708845979004302,476.05172204971313,13928.623487949371
30,3.755097270011902,0.023816778784387108,5.541263545158426,-1.786166275146524,477.1393599510193,14406.349843740463
31,3.794878602027893,0.02343125066778197,5.541263545158426,-1.7463849431305327,477.7875576019287,14884.753499269485
32,3.6632884740829468,0.023037401924684956,5.541263545158426,-1.877975071075479,477.0007281303406,15362.081224679947
33,3.6922563314437866,0.02263562123625558,5.541263545158426,-1.8490072137146392,476.52662324905396,15839.227228879929
34,3.7144776582717896,0.02222630511152574,5.541263545158426,-1.8267858868866362,476.53039741516113,16316.11104130745
35,3.5423548221588135,0.02180985749609321,5.541263545158426,-1.9989087229996123,482.2805972099304,16798.733036756516
36,3.470702648162842,0.021386689373476098,5.541263545158426,-2.070560896995584,475.0108036994934,17274.307837724686
37,3.341824531555176,0.020957218359521718,5.541263545158426,-2.19943901360325,478.6777973175049,17753.616006612778
38,3.4562511444091797,0.02052186829027018,5.541263545158426,-2.085012400749246,478.8561534881592,18233.14497733116
39,3.5018645524978638,0.02008106880367938,5.541263545158426,-2.039398992660562,480.503564119339,18713.975927352905
